"lsoa11cd","easting","northing","median_price","avg_listed_properties","avg_distance_to_station","positive_area","moderate_area","negative_area"
"E01000742",534555,170311,183000,1.00000000000000000000,289.430072111529,608348.030884137931,616767.741592017241,123969.275299172414
"E01000743",534671,169718,159000,1.00000000000000000000,281.889870529383,544013.651547666667,674539.094152805556,123113.724903555556
"E01000744",534545,169257,160000,,673.332736697115,304295.321470222222,534408.921091000000,105210.001088888889
"E01000745",534741,171154,235000,1.00000000000000000000,619.757318274314,898782.433627400000,378684.571278700000,139451.621328014286
"E01000746",533711,170519,250000,,404.938976940688,637574.361163461538,695159.065024205128,109029.972353782051
"E01000747",541625,161735,385000,1.00000000000000000000,3863.71827510489,2950973.017712257143,4734629.348260095229,7273.3515932616666667
"E01000748",543129,158342,355000,,5869.10925532251,589661.428963740000,2628310.169987380000,7727.5075968600000000
"E01000749",545249,163290,280000,,2217.82630495064,3289915.524619244444,3147739.651003972222,97063.272434583278
"E01000750",543974,164503,250000,,2003.90653316822,675107.018381333333,2999237.078129000000,73357.552710000000
"E01000751",543544,164816,285000,,2199.17289689037,972696.351811782609,1924606.627345782609,51973.224629260870
"E01000752",544523,164394,267000,,1737.16799637612,1930630.584794133333,2706201.075049633333,80885.058150150000
"E01000753",544147,165821,240000,,1349.32532479628,1223214.555846666667,498044.121446972222,56760.710355916667
"E01000754",545109,166126,250000,,477.00792324735,843880.105796315789,160042.212681026316,250981.063012710526
"E01000755",544686,166071,415000,,846.209355393446,1122894.172579322581,232928.048013306452,218494.612990709677
"E01000756",543607,165483,350000,,2002.66628271937,1435306.067153608696,973650.900819913043,27933.180520630435
"E01000757",544634,165375,360000,,1008.85218165449,1089231.594516638889,450309.015537027778,187088.442344555556
"E01000758",545057,165470,326000,,582.352849634699,739316.306964633333,330289.737208033333,240864.146284566667
"E01000759",540113,164918,355000,,1255.96767305873,1621033.851124027778,2923167.337289976667,18314.186723222222
"E01000760",539353,165204,315000,1.00000000000000000000,1255.20706512878,1189454.187672476190,2863723.068526452857,88876.729262476190
"E01000761",539590,164985,338000,,1221.23836406174,1189522.812090681818,3181467.312530525455,72613.200899727273
"E01000762",540218,167593,260000,,1138.92518478618,992794.778969250000,939064.642806281250,27827.111397593750
"E01000763",540323,166993,365000,,1015.68707087993,1552203.668529423077,1129102.372789923077,95953.636781961538
"E01000764",539970,167146,275000,,1100.05163204411,981484.072048055556,1041740.889695555556,77251.968521425926
"E01000765",540576,166079,330000,,558.766037085143,1836871.214183620690,1310851.850221448276,157263.098839465517
"E01000766",539564,166486,385000,,643.787150604668,996769.131732714286,1226448.451995857143,169776.825510714286
"E01000767",540167,166409,375000,,417.576659348203,1873791.095172521739,1395025.111805304348,161816.033699500000
"E01000768",539587,165790,202500,,479.085871582832,1102553.992817000000,2148845.552323850000,167138.667688925000
"E01000769",537274,167242,342000,,591.940413993665,193581.651528678571,1779694.353878071429,142937.857058428571
"E01000770",537665,168853,392000,,894.508641768012,427010.108301370370,366907.947977166667,80803.026988055556
"E01000771",536892,169015,350000,,742.616779973728,307900.286540357143,420187.651134357143,141477.433392714286
"E01000772",537998,168970,349950,,1017.01914409414,326845.898688833333,294616.321636616667,75900.619649666667
"E01000773",536922,168518,360000,,982.153033076812,267287.907216800000,1013767.253320050000,146005.818974000000
"E01000774",536668,168394,315000,,771.814900791222,390162.264181533333,1421562.311441233333,146005.818974000000
"E01000775",537795,167728,367000,,503.219558457434,316897.202726712121,1982980.548172939394,142701.859988000000
"E01000777",536854,167733,325000,,614.162798011746,287510.907652444444,1587343.644881500000,145088.052589000000
"E01000778",536305,167622,270000,,894.34943885934,355059.200253090909,1211790.413696954545,146005.818974000000
"E01000779",541725,172882,188000,,861.386896839417,245742.452492656000,1454227.891625472000,131979.521106300160
"E01000780",542198,172526,202500,,803.480273599335,360929.616498852941,1629070.287043064706,113987.710840206000
"E01000781",542512,172103,175000,,1119.56361844074,430283.210278633333,963544.826490633333,81692.649919766800
"E01000782",542108,171898,170000,,1244.73663744958,433222.034560666667,2036983.437398666667,138079.906903834333
"E01000783",542613,171625,170000,,1038.73936912943,497056.989716125000,1459508.445565875000,155286.904984437500
"E01000784",542998,171378,273500,,1066.95487737691,517775.083347166667,968518.702748027778,91095.352840416667
"E01000785",542355,171548,185000,,919.237202408363,477927.286415263158,1768079.504414421053,187677.245944474421
"E01000786",547555,165392,300000,,1592.99749956665,481033.425111571429,2759268.058018382857,198774.804830857143
"E01000787",547086,166759,200000,,1696.09585512107,434138.510906767308,1292424.491846477692,203998.567315961538
"E01000788",546513,166334,217000,,1230.18691577293,363447.549792928571,498627.388787357143,267852.453653821429
"E01000789",547670,166234,151500,,2202.36501929899,536582.385673326667,2293948.227143573333,171803.104609916667
"E01000790",546014,165863,210000,,563.622853437496,97465.104067717391,196383.970791956522,357396.266409108696
"E01000791",546925,166111,267500,,1524.69585693136,348709.413710521739,900475.220122476087,219191.486610673913
"E01000792",547367,165866,250000,,1891.74555185468,478756.350940853571,2421216.679271490714,197477.608530178571
"E01000793",546798,165469,365000,,1209.29799062449,258819.063720153846,1262578.996194807692,324669.397127846154
"E01000794",546330,165080,380000,,964.651991079314,241922.500963921053,774371.919141263158,372781.697614000000
"E01000795",546802,164663,280000,,681.558017858079,278997.265797366667,1877096.487702800000,327044.210772466667
"E01000796",534958,170040,145000,,357.399195768815,601815.519145000000,573866.419991416667,137802.672506666667
"E01000797",536210,169833,250000,,171.131019124086,122113.025024770833,586640.054341333333,77250.697924020833
"E01000798",535294,169947,250000,,527.521320108599,687168.925413250000,522575.305106125000,169897.173611625000
"E01000799",535702,169834,275000,,340.766562856346,224192.025333650000,596869.981169750000,126187.540726350000
"E01000800",535089,169825,166000,,392.368188715459,609597.569355687500,601791.074443437500,153460.757880625000
"E01000801",535305,169576,162000,,482.976067142374,397089.318774210526,528060.902232289474,151176.732860421053
"E01000802",535306,170705,250000,,230.205502129085,620082.683511725806,415715.382412112903,126259.846978806452
"E01000803",535426,171028,250000,,313.615387456044,663429.757414860000,509654.251781100000,122716.518666260000
"E01000804",536071,170521,456000,,466.806136497136,213896.596471850000,701033.353406900000,56966.352384250000
"E01000805",535737,170462,250000,,419.092616459505,615026.849181477273,435707.667824704545,170589.830275909091
"E01000806",535277,170341,220000,,297.219397280437,654333.963818230769,491046.015772192308,140102.599082346154
"E01000807",544449,167833,465000,,423.133465040948,2448496.035067173913,316707.898917021739,426609.397315850435
"E01000808",545139,167012,427500,,882.616131052979,1046269.562501000000,153868.908014375000,181195.501457593750
"E01000809",543936,167208,370000,,615.925899815241,1773038.603015481481,672578.333283592593,308178.892158630000
"E01000810",545039,167617,460000,,634.32595167246,1983255.961991111111,154053.910634527778,349721.363752861111
"E01000811",544221,167280,370000,,378.379072160713,1389812.412504860000,279910.888925480000,308869.060784360000
"E01000812",546031,166563,333000,,892.24607100342,256007.503034571429,214947.967723678571,323766.636642071429
"E01000813",544625,166635,300000,,771.978431690964,1046576.061639818182,135299.731037022727,208980.643270136364
"E01000814",545435,166524,490000,,593.633225291228,646690.878464972222,132701.049397611111,255331.537080222222
"E01000815",545081,167998,565000,,794.963530957354,1675088.930043750000,158633.010556312500,343333.849400375000
"E01000816",540467,171483,249995,,710.648030876101,254275.352843785714,1649488.289050855333,101455.446839429000
"E01000818",541047,171405,300000,1.00000000000000000000,827.482968906095,418568.771922153846,1817739.613965115154,107041.438793577885
"E01000819",540416,170813,230000,,680.261392717577,215982.462790000000,1498687.402248452545,63495.083675909091
"E01000820",540716,170412,247000,,273.533699360874,110904.825502666667,1463437.647709145500,21739.156462937500
"E01000822",539977,170196,250000,2.0000000000000000,637.560836301729,419212.327384130435,1229892.700979086348,35962.494930652174
"E01000823",540605,169994,235000,,287.497603696514,108973.318237933333,1508206.509442233333,1773.2383790000000000
"E01000824",540087,170028,203500,1.7647058823529412,477.614964057463,176402.286747184211,1186611.965384789474,51083.751600315789
"E01000825",540878,169649,228000,,438.764645342085,88854.810864142857,1465548.564711371429,67161.754501828571
"E01000826",538618,167731,569950,,1156.71501062237,220994.579347710526,900655.466297684211,67595.617889052632
"E01000827",539756,168132,237500,,996.955519777966,280332.414624096774,516112.011198935484,60279.203390290323
"E01000828",539216,168880,250000,,539.642384790729,123093.541436024390,253170.043521609756,103641.838721719512
"E01000829",539996,168634,270000,,485.000183865681,182500.826068400000,463668.736187200000,154654.159748940000
"E01000830",538863,168301,725000,,1148.08382502713,190911.393268973684,552795.686177315789,27319.420330552632
"E01000831",539621,168471,282500,,800.115135013649,156104.616054636364,258903.961778477273,123283.865356147727
"E01000832",538485,166369,375000,,434.14364823334,217714.241232138889,1364859.186286555556,157683.519869500000
"E01000833",539048,167411,480000,,1139.72050168436,151183.015539535714,859007.860739107143,53644.371627071429
"E01000834",539281,166910,385000,,1037.22357819716,142232.529899058824,852039.399274882353,136814.076717588235
"E01000835",537997,166186,306000,,497.257563245442,410830.813533000000,1930284.567579222222,154606.122674333333
"E01000836",538880,166537,365000,,685.791551129339,137234.822612062500,1016441.484962718750,158763.264947125000
"E01000837",537639,166245,275000,,751.6205975978,341914.031557191176,1740579.837725514706,130110.519400823529
"E01000838",539060,165869,352231,,886.249549317185,926926.736017607143,2310407.662419500000,159326.225096928571
"E01000839",537807,165751,413266,,1016.85986243562,830524.353675346154,2192706.989711230769,110204.782093384615
"E01000840",538414,165377,455000,1.00000000000000000000,1265.59612749354,915693.034138369565,2386625.306407217391,113603.750650782609
"E01000841",538284,165786,307500,,840.379100893224,655034.405896900000,2892351.793149260000,147768.536446960000
"E01000842",527227,184736,725000,1.00000000000000000000,412.029430185829,914577.812947375000,88986.286417906250,29145.083616871875
"E01000843",527513,184779,700000,1.00000000000000000000,364.950480882441,1192495.538015114286,122924.993400027257,32517.454156771714
"E01000844",526903,184514,650000,,375.159498191796,293132.088077426471,73112.687997397059,18161.221120838235
"E01000845",527505,184531,525000,,543.686454506832,794365.533668000000,118757.720681499000,9001.3022870468750000
"E01000846",527308,184253,930000,,703.57852692954,1183999.780698687500,101637.893801500000,8318.3566780000000000
"E01000847",527024,184319,490000,,379.936345788813,397239.690396041667,93684.233714916667,12441.525297666667
"E01000848",527073,184861,765000,1.4285714285714286,384.455736546776,1087324.537439348394,71744.939522833333,42944.284918296970
"E01000849",527266,184971,510000,1.5714285714285714,177.673262227801,1520317.396896886318,108574.351100909000,34958.306068081818
"E01000850",529605,181664,885000,9.0500000000000000,178.683107112267,248065.981078125000,24417.095050725000,0.00000000000000000000
"E01000851",529188,181984,418000,9.3157894736842105,216.661079993934,1543476.553762392526,12123.090376921053,0.00000000000000000000
"E01000852",529834,182326,307500,4.5000000000000000,273.977521706839,216740.570753625000,49096.629497628125,24301.346556250000
"E01000853",530149,182316,430000,2.6000000000000000,186.993952278511,223042.502978295000,49661.312586760800,19441.602894800000
"E01000854",529305,182136,575000,5.7391304347826087,164.318695201779,1565463.006993953783,24086.388578826087,0.00000000000000000000
